Sentence #,Word,Tag
,تهران,I_ORG
,:,O
,گروه هایی,O
,که,O
,قصد,O
,خرابکاری,O
,دارند,O
,بدانند,O
,نیروهای,O
,بسیجی,O
,با,O
,هر,O
,اغتشاشگری,O
,به,O
,شدت,O
,برخورد,O
,می کنند,O
Sentence: 9061,پایگاه,B_ORG
,خبری,I_ORG
,تحلیلی,I_ORG
,انتخاب,I_ORG
,(,O
,Entekhab.ir,B_ORG
,),O
,:,O
,فرمانده,O
,سپاه,B_ORG
,حضرت,I_ORG
,محمد,I_ORG
,رسول الله,I_ORG
,(ص),I_ORG
,تهران,I_ORG
,بزرگ,I_ORG
,گفت,O
,:,O
,گروه هایی,O
,که,O
,قصد,O
,خرابکاری,O
,در,O
,روند,O
,انقلاب,O
,را,O
,دارند,O
,بدانند,O
,که,O
,نیروهای,O
,بسیجی,O
,با,O
,هر,O
,اغتشاشگری,O
,به,O
,شدت,O
,برخورد,O
,می کنند,O
,.,O
Sentence: 9062,به,O
,گزارش,O
,«,O
,انتخاب,B_ORG
,»,O
,؛,O
,سردار,O
,محسن,B_PER
,کاظمینی,I_PER
,فرمانده,O
,سپاه,B_ORG
,حضرت,I_ORG
,محمد,I_ORG
,رسول الله,I_ORG
,(ص),I_ORG
,تهران,I_ORG
,بزرگ,I_ORG
,در,O
,رزمایش,O
,امنیتی,O
,پیامبر,B_PER
,اعظم,I_PER
,(ص),I_PER
,که,O
,دیروز,B_DAT
,در,O
,تیپ,B_ORG
,آل,I_ORG
,محمد,I_ORG
,(ص),I_ORG
,برگزار,O
,شد,O
,با,O
,تبریک,O
,میلاد,O
,پیامبر,B_PER
,اسلام,I_PER
,،,O
,امام,B_PER
,صادق,I_PER
,(ع),I_PER
,و,O
,هفته,O
,وحدت,O
,گفت,O
,:,O
,استفاده,O
,از,O
,تفکر,O
,بسیجی,O
,در,O
,منطقه,B_LOC
,خاورمیانه,I_LOC
,و,O
,در,O
,کشورهای,B_LOC
,سوریه,I_LOC
,،,I_LOC
,عراق,I_LOC
,و,I_LOC
,یمن,I_LOC
,منجر,O
,به,O
,پیروزی های,O
,بزرگی,O
,شده,O
,است,O
,که,O
,جا,O
,دارد,O
,این,O
,پیروزی های,O
,ارزشمند,O
,را,O
,به,O
,همه,O
,بسیجیان,O
,دریادل,O
,تبریک,O
,بگوییم,O
,.,O
Sentence: 9063,اگر,O
,این,O
,تفکر,O
,نبود,O
,ما,O
,امروز,O
,شاهد,O
,پیروزی های,O
,پی,O
,در,O
,پی,O
,جبهه,O
,مقاومت,O
,بویژه,O
,در,O
,حلب,B_LOC
,سوریه,I_LOC
,نبودیم,O
,.,O
Sentence: 9064,وی,O
,ادامه,O
,داد,O
,:,O
,چهار,B_DAT
,سال,I_DAT
,پیش,I_DAT
,نیروهای,O
,ارتش,B_ORG
,سوریه,I_ORG
,برای,O
,دفاع,O
,از,O
,شهر,B_LOC
,دمشق,I_LOC
,هم,O
,با,O
,مشکل,O
,روبرو,O
,بودند,O
,و,O
,نیروهای,O
,مقاومت,O
,سوری,O
,تحت,O
,فشار,O
,تروریست ها,O
,بودند,O
,اما,O
,با,O
,شکل گیری,O
,بسیج,O
,مردمی,O
,توسط,O
,سردار,O
,شهید,O
,حسین,B_PER
,همدانی,I_PER
,در,O
,سوریه,B_LOC
,روند,O
,جنگ,O
,تغییر,O
,کرد,O
,بطوریکه,O
,ما,O
,امروز,O
,شاهد,O
,آزاد,O
,شدن,O
,شهر,B_LOC
,حلب,I_LOC
,سوریه,I_LOC
,هستیم,O
,.,O
Sentence: 9065,سردار,O
,کاظمینی,B_PER
,افزود,O
,:,O
,در,O
,عراق,B_LOC
,نیز,O
,در,O
,ابتدا,O
,داعش,B_ORG
,مناطق,O
,بسیاری,O
,از,O
,این,O
,کشور,O
,را,O
,به,O
,تصرف,O
,خود,O
,درآورد,O
,بطوریکه,O
,تروریست ها,O
,دیوارهای,O
,بغداد,B_LOC
,را,O
,با,O
,چشمان,O
,خود,O
,می دیدند,O
,و,O
,هر,O
,لحظه,O
,سقوط,O
,بغداد,B_LOC
,ممکن,O
,بود,O
,اما,O
,با,O
,یک,O
,پیام,O
,به جا,O
,از,O
,آیت الله,O
,سیستانی,B_PER
,و,O
,رهبر,O
,انقلاب,O
,جبهه,O
,حشد,B_ORG
,الشعبی,I_ORG
,یا,O
,همان,O
,بسیج,O
,مردمی,O
,شکل,O
,گرفت,O
,و,O
,بسیجیان,O
,توانستند,O
,با,O
,کمک,O
,ارتش,O
,،,O
,عراق,B_LOC
,را,O
,آزاد,O
,کنند,O
,.,O
Sentence: 9066,بطوریکه,O
,امروز,O
,روزهای,O
,پایانی,O
,تروریست ها,O
,در,O
,عراق,B_LOC
,است,O
,و,O
,در,O
,آینده,O
,نزدیک,O
,موصل,B_LOC
,نیز,O
,آزاد,O
,می شود,O
,و,O
,پیروزی های,O
,دیگر,O
,نیز,O
,بدست,O
,خواهد,O
,آمد,O
,.,O
Sentence: 9067,فرمانده,O
,سپاه,B_ORG
,تهران,I_ORG
,اظهار,O
,داشت,O
,:,O
,در,O
,حال,O
,حاضر,O
,در,O
,همه,O
,جبهه های,O
,منطقه,O
,که,O
,نگاه,O
,می کنیم,O
,جبهه,O
,مقاومت,O
,می درخشد,O
,و,O
,به,O
,پیروزی های,O
,پی,O
,در,O
,پی,O
,دست,O
,پیدا,O
,می کند,O
,و,O
,امروز,O
,اسرائیل,B_LOC
,تحت,O
,فشار,O
,قرار,O
,گرفته,O
,و,O
,نفوذ,O
,آمریکایی ها,O
,در,O
,منطقه,O
,مثل,O
,گذشته,O
,نیست,O
,و,O
,تاثیر,O
,چندانی,O
,ندارد,O
,.,O
Sentence: 9068,در,O
,حال,O
,حاضر,O
,تاثیر,O
,جبهه,O
,مقاومت,O
,در,O
,منطقه,O
,بیشتر,O
,از,O
,غربی,O
,هاست,O
,و,O
,همه,O
,این,O
,پیروزی ها,O
,از,O
,نگرش,O
,امام,O
,برای,O
,تشکیل,O
,ارتش,O
,20,O
,میلیونی,O
,که,O
,همان,O
,بسیج,O
,است,O
,نشات,O
,می گیرد,O
,.,O
Sentence: 9069,وی,O
,در,O
,ادامه,O
,بر,O
,ضرورت,O
,تقویت,O
,نیروهای,O
,تامین,O
,امنیت,O
,کشور,O
,و,O
,بویژه,O
,تهران,B_LOC
,اشاره,O
,کرد,O
,و,O
,تصریح,O
,کرد,O
,:,O
,لازم,O
,است,O
,که,O
,قدرت,O
,بازدارندگی,O
,خود,O
,را,O
,به روز,O
,کنیم,O
,و,O
,امنیت,O
,ایران,B_LOC
,اسلامی,O
,و,O
,بویژه,O
,پایتخت,O
,را,O
,همواره,O
,در,O
,شرایط,O
,مطلوب,O
,نگهداریم,O
,.,O
Sentence: 9070,لازمه,O
,امن,O
,بودن,O
,تهران,B_LOC
,بالا,O
,بردن,O
,قدرت,O
,بازدارندگی,O
,است,O
,و,O
,ما,O
,همواره,O
,باید,O
,آماده,O
,باشیم,O
,لذا,O
,گروه هایی,O
,که,O
,قصد,O
,خرابکاری,O
,در,O
,روند,O
,انقلاب,O
,را,O
,دارند,O
,بدانند,O
,که,O
,نیروهای,O
,بسیجی,O
,با,O
,هر,O
,اغتشاشگری,O
,به,O
,شدت,O
,برخورد,O
,می کنند,O
,و,O
,بسیجیان,O
,نخواهند,O
,گذاشت,O
,تا,O
,امنیت,O
,مردم,O
,لکه دار,O
,شود,O
,.,O
Sentence: 9071,بنابراین,O
,توانمندی,O
,و,O
,ظرفیت سازی,O
,در,O
,یگان های,O
,ما,O
,رخ داده,O
,و,O
,در,O
,این,O
,جهت,O
,لازم,O
,است,O
,از,O
,تیپ,B_ORG
,آل,I_ORG
,محمد,I_ORG
,(ص),I_ORG
,تشکر,O
,ویژه ای,O
,را,O
,داشته,O
,باشم,O
,.,O
Sentence: 9072,کاظمینی,B_PER
,در,O
,پایان,O
,گفت,O
,:,O
,رزمایش,O
,بزرگی,O
,را,O
,با,O
,همکاری,O
,ناجا,B_ORG
,در,O
,آینده ای,O
,نزدیک,O
,انجام,O
,می دهیم,O
,تا,O
,توان,O
,نیروهای,O
,تامین,O
,امیت,O
,بویژه,O
,در,O
,تهران,B_LOC
,بالا,O
,برود,O
,.,O
Sentence: 9073,دولت,O
,حل,O
,مشکلات,O
,واحدهای,O
,صنعتی,O
,استان,B_LOC
,مرکزی,I_LOC
,را,O
,مدنظر,O
,قرار,O
,دهد,O
Sentence: 9074,به,O
,گزارش,O
,خبرنگار,O
,مهر,B_ORG
,،,O
,آیت الله,O
,قربانعلی,B_PER
,دری,I_PER
,نجف,I_PER
,آبادی,I_PER
,پیش از ظهر,B_TIM
,یکشنبه,I_TIM
,در,O
,مراسم,O
,سخنرانی,O
,عمومی,O
,رئیس,O
,جمهور,O
,در,O
,ورزشگاه,B_LOC
,پنجم,I_LOC
,مرداد,I_LOC
,اراک,I_LOC
,اظهار,O
,داشت,O
,:,O
,از,O
,خداوند,O
,متعال,O
,سپاسگزاریم,O
,که,O
,به,O
,ملت,O
,رشید,O
,و,O
,بزرگ,O
,ایران,B_LOC
,اسلامی,O
,،,O
,امام,O
,راحل,O
,را,O
,عنایت,O
,فرمودند,O
,تا,O
,بزرگترین,O
,انقلاب,O
,دینی,O
,را,O
,در,O
,جهان,B_LOC
,شکل,O
,دهند,O
,.,O
Sentence: 9075,وی,O
,افزود,O
,:,O
,خداوند,O
,را,O
,سپاسگزاریم,O
,که,O
,جمع,O
,فرهیخته ای,O
,از,O
,مردم,O
,شریف,O
,استان,B_LOC
,مرکزی,I_LOC
,دعوت,O
,امام,O
,راحل,O
,را,O
,لبیک,O
,گفتند,O
,و,O
,زحمات,O
,بنیان گذار,O
,انقلاب,O
,باعث,O
,تدوین,O
,قانون,O
,افتخار,O
,آمیز,O
,ایران,B_LOC
,اسلامی,O
,شد,O
,که,O
,در,O
,این,O
,قانون محور,O
,و,O
,رکن,O
,اساسی,O
,،,O
,مقام,O
,معظم,O
,ولایت,O
,و,O
,رهبری,O
,است,O
,.,O
Sentence: 9076,نماینده,O
,ولی فقیه,O
,در,O
,استان,B_LOC
,مرکزی,I_LOC
,بیان,O
,کرد,O
,:,O
,امروز,O
,خداوند,O
,را,O
,سپاس,O
,می گوییم,O
,که,O
,مردم سالاری,O
,به,O
,عنوان,O
,یک,O
,اصل,O
,روشن,O
,و,O
,شفاف,O
,در,O
,ایران,B_LOC
,اسلامی,O
,به,O
,عنوان,O
,قاعده,O
,و,O
,قانون,O
,مورد,O
,توجه,O
,هست,O
,و,O
,مردم,O
,در,O
,تمام,O
,عرصه ها,O
,نقش آفرین,O
,هستند,O
,.,O
Sentence: 9077,دری,B_PER
,نجف,I_PER
,آبادی,I_PER
,تصریح,O
,کرد,O
,:,O
,یکی,O
,از,O
,کلیدی ترین,O
,مسئولیت,O
,ها,O
,در,O
,کشور,O
,،,O
,مسئولیت,O
,ریاست,O
,جمهوری,O
,و,O
,وزارت,O
,است,O
,که,O
,این,O
,افراد,O
,با,O
,انتخاب,O
,مستقیم,O
,مردم,O
,و,O
,یا,O
,نمایندگان,O
,مردم,O
,انتخاب,O
,می شوند,O
,و,O
,در,O
,دوره,O
,جدید,O
,یکی,O
,از,O
,دوستداران,O
,و,O
,فرهیختگانی,O
,که,O
,در,O
,دوران,O
,انقلاب,O
,و,O
,در,O
,جامعه,O
,روحانیت,O
,نقش,O
,موثری,O
,داشتند,O
,امروز,O
,کشتی,O
,اجرایی,O
,کشور,O
,را,O
,عهده دار,O
,هستند,O
,.,O
Sentence: 9078,وی,O
,خاطرنشان,O
,ساخت,O
,:,O
,امروز,O
,در,O
,بعد,O
,بین المللی,O
,زمینه,O
,عزت,O
,و,O
,اقتدار,O
,و,O
,در,O
,بعد,O
,داخلی,O
,بستر,O
,امنیت,O
,و,O
,سلامت,O
,و,O
,بهداشت,O
,جامعه,O
,،,O
,محقق,O
,شده,O
,و,O
,امیدواریم,O
,برنامه ریزی های,O
,مناسب,O
,برای,O
,تحقق,O
,اقتصاد,O
,مقاومتی,O
,مورد,O
,توجه,O
,قرار,O
,گیرد,O
,.,O
Sentence: 9079,نماینده,O
,ولی فقیه,O
,در,O
,استان,B_LOC
,مرکزی,I_LOC
,افزود,O
,:,O
,مساله,O
,محیط زیست,O
,و,O
,مشکلات,O
,صنایع,O
,استان,B_LOC
,مرکزی,I_LOC
,نیز,O
,از,O
,دغدغه های,O
,کنونی,O
,استان,B_LOC
,مرکزی,I_LOC
,هستند,O
,و,O
,همچنین,O
,تحول,O
,در,O
,معیشت,O
,مردم,O
,و,O
,مساله,O
,کمبود,O
,آب,O
,نیز,O
,از,O
,مشکلات,O
,استان,B_LOC
,مرکزی,I_LOC
,است,O
,که,O
,امیدواریم,O
,بسترسازی,O
,برای,O
,رفع,O
,آنها,O
,در,O
,سفر,O
,هیات,O
,دولت,O
,به,O
,این,O
,استان,O
,مورد,O
,توجه,O
,قرار,O
,گیرد,O
,.,O
Sentence: 9080,دری,B_PER
,نجف,I_PER
,آبادی,I_PER
,همچنین,O
,سخنان,O
,خود,O
,را,O
,با,O
,آرزوی,O
,سلامتی,O
,برای,O
,مقام,O
,معظم,O
,رهبری,O
,و,O
,رئیس,O
,جمهور,O
,از,O
,خداوند,O
,منان,O
,،,O
,پایان,O
,داد,O
,.,O
Sentence: 9081,اردوغان,B_PER
,رسما,O
,عراق,B_LOC
,را,O
,تهدید,O
,کرد,O
Sentence: 9082,پایگاه,B_ORG
,خبری,I_ORG
,تحلیلی,I_ORG
,انتخاب,I_ORG
,(,O
,Entekhab.ir,B_ORG
,),O
,:,O
,رئیس,O
,جمهوری,O
,ترکیه,B_LOC
,تهدید,O
,کرده,O
,است,O
,در,O
,صورتی,O
,که,O
,ائتلاف,O
,جهانی,O
,ضد,O
,داعش,B_ORG
,با,O
,مشارکت,O
,ارتش,B_ORG
,ترکیه,I_ORG
,در,O
,عملیات,O
,آزادسازی,O
,شهر,B_LOC
,موصل,I_LOC
,عراق,I_LOC
,مخالفت,O
,کند,O
,،,O
,این,O
,کشور,O
,از,O
,یک,O
,طرح,O
,جایگزین,O
,استفاده,O
,می کند,O
,.,O
Sentence: 9083,به,O
,گزارش,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,،,O
,«,O
,رجب,B_PER
,طیب,I_PER
,اردوغان,I_PER
,»,O
,رئیس,O
,جمهور,O
,ترکیه,B_LOC
,اعلام,O
,کرد,O
,کشورش,O
,مصمم,O
,است,O
,با,O
,ائتلاف,O
,آمریکایی,O
,در,O
,عملیات,O
,آزادسازی,O
,«,O
,موصل,B_LOC
,»,O
,شرکت,O
,کند,O
,،,O
,اما,O
,در,O
,صورت,O
,مخالفت,O
,آن ها,O
,،,O
,آنکارا,B_LOC
,به,O
,نقشه های,O
,«,O
,ب,O
,»,O
,و,O
,«,O
,ج,O
,»,O
,متوسل,O
,خواهد,O
,شد,O
,.,O
Sentence: 9084,اردوغان,B_PER
,:,O
,ترکیه,B_LOC
,آماده,O
,پیوستن,O
,به,O
,ائتلاف,O
,بین المللی,O
,در,O
,عراق,B_LOC
,است,O
,رجب,B_PER
,طیب,I_PER
,اردوغان,I_PER
,با,O
,اشاره,O
,به,O
,شرکت,O
,ارتش,B_ORG
,ترکیه,I_ORG
,در,O
,عملیات,O
,آزادسازی,O
,موصل,B_LOC
,گفت,O
,آماده,O
,پیوستن,O
,به,O
,ائتلاف,O
,بین المللی,O
,در,O
,عراق,B_LOC
,بوده,O
,در,O
,صورت,O
,رد,O
,شدن,O
,این,O
,پشنهاد,O
,،,O
,آمادگی,O
,اجرای,O
,پلان,O
,دوم,O
,یا,O
,سوم,O
,را,O
,نیز,O
,داریم,O
,.,O
Sentence: 9085,آناتولی,B_ORG
,نوشت,O
,:,O
,رجب,B_PER
,طیب,I_PER
,اردوغان,I_PER
,رئیس,O
,جمهور,O
,ترکیه,B_LOC
,طی,O
,سخنانی,O
,در,O
,جمع,O
,مردم,O
,شهرستان,B_LOC
,کیلیچ,I_LOC
,ارسلان,I_LOC
,در,O
,استان,B_LOC
,قونیه,I_LOC
,گفت,O
,:,O
,ما,O
,برای,O
,بقا,O
,و,O
,حفظ,O
,یکپارچگی,O
,عراق,B_LOC
,و,O
,پیوستن,O
,به,O
,ائتلاف,O
,بین المللی,O
,مصمم,O
,هستیم,O
,.,O
Sentence: 9086,نیروهای,O
,ائتلاف,O
,اگر,O
,سربازان,O
,ما,O
,را,O
,نپذیرند,O
,،,O
,طرح,O
,دومی,O
,را,O
,اجرا,O
,خواهیم,O
,کرد,O
,و,O
,اگر,O
,آن,O
,نیز,O
,موثر,O
,واقع,O
,نشد,O
,،,O
,با,O
,نقشه,O
,سومی,O
,وارد,O
,عمل,O
,خواهیم,O
,شد,O
,.,O
Sentence: 9087,بنابراین,O
,همه,O
,بدانند,O
,که,O
,جمهوری,O
,ترکیه,B_LOC
,،,O
,یک,O
,دولت,O
,قبیله ای,O
,نیست,O
,.,O
Sentence: 9088,برخی,O
,می گویند,O
,سربازان,O
,ترک,O
,باید,O
,از,O
,بعشیقه,B_LOC
,عراق,I_LOC
,خارج,O
,شوند,O
,.,O
Sentence: 9089,ما,O
,که,O
,بدون,O
,اجازه,O
,به,O
,آنجا,O
,نیامده ایم,O
,،,O
,بلکه,O
,شما,O
,ما,O
,را,O
,دعوت,O
,کردید,O
,.,O
Sentence: 9090,حالا,O
,می گویید,O
,بروید,O
,،,O
,درحالی,O
,که,O
,آنجا,O
,هم,O
,نژادان,O
,من,O
,و,O
,برادران,O
,ترکمن,O
,،,O
,عرب,O
,و,O
,کرد,O
,من,O
,زندگی,O
,می کنند,O
,.,O
Sentence: 9091,آقای,O
,العبادی,B_PER
,در,O
,سفر,O
,خود,O
,به,O
,ترکیه,B_LOC
,همین,O
,موضوع,O
,را,O
,مطرح,O
,و,O
,از,O
,ما,O
,طلب,O
,کمک,O
,کرد,O
,.,O
Sentence: 9092,بعضی,O
,کشورها,O
,که,O
,با,O
,استفاده,O
,از,O
,گروه های,O
,تروریستی,O
,بر,O
,ما,O
,فشار,O
,می آورند,O
,،,O
,به,O
,خوبی,O
,بدانند,O
,که,O
,در,O
,نهایت,O
,این,O
,گروه های,O
,مزدور,O
,،,O
,آن ها,O
,را,O
,نیز,O
,خواهد,O
,سوزاند,O
,.,O
Sentence: 9093,این,O
,سخن,O
,من,O
,نه,O
,یک,O
,تهدید,O
,،,O
,بلکه,O
,توصیه,O
,است,O
,.,O
Sentence: 9094,به,O
,کشورهایی,O
,که,O
,می خواهند,O
,ساختار,O
,منطقه,O
,را,O
,دو,O
,باره,O
,با,O
,گروه های,O
,تروریستی,O
,شکل,O
,بدهند,O
,،,O
,هشدار,O
,می دهیم,O
,.,O
Sentence: 9095,حامیان,O
,گروه,B_ORG
,تروریستی,I_ORG
,فتو,I_ORG
,بدانند,O
,که,O
,زهر,O
,این,O
,گروه,O
,بالاخره,O
,به,O
,جان,O
,کشورش,O
,خواهد,O
,نشست,O
,.,O
Sentence: 9096,کسانی,O
,که,O
,از,O
,پ. ک. ک,B_ORG
,حمایت,O
,می کنند,O
,،,O
,نیز,O
,بدانند,O
,که,O
,روزی,O
,در,O
,دست,O
,آنها,O
,منفجر,O
,خواهد,O
,شد,O
,.,O
Sentence: 9097,حامیان,O
,گروه,B_ORG
,تروریستی,I_ORG
,داعش,I_ORG
,نهم,O
,بدانند,O
,که,O
,این,O
,گروه,O
,سرانجام,O
,بر,O
,آن ها,O
,مسلط,O
,خواهد,O
,شد,O
,.,O
Sentence: 9098,در,O
,پس,O
,موضع,O
,اصولی,O
,ما,O
,در,O
,برابر,O
,گروه های,O
,تروریستی,O
,،,O
,یک,O
,تجربه,O
,35,O
,ساله,O
,نهفته,O
,است,O
,.,O
Sentence: 9099,ترکیه,B_LOC
,به,O
,خاک,O
,و,O
,حاکمیت,O
,هیچ,O
,کشوری,O
,طمع,O
,ندارد,O
,.,O
Sentence: 9100,ادعاهای,O
,مبنی,O
,بر,O
,اعمال,O
,شکنجه,O
,(,O
,کودتاچیان,O
,),O
,در,O
,زندان ها,O
,دروغ,O
,است,O
,.,O
Sentence: 9101,این,O
,مجرمان,O
,در,O
,شرایط,O
,یکسانی,O
,با,O
,زندانیان,O
,دیگر,O
,به,O
,سر,O
,می برند,O
,.,O
Sentence: 9102,علیرغم,O
,مواجه,O
,شدن,O
,با,O
,خطر,O
,کودتا,O
,،,O
,این,O
,روند,O
,را,O
,بدون,O
,انجام,O
,اقدامی,O
,ناشایست,O
,و,O
,شرم آور,O
,اداره,O
,کرده,O
,و,O
,خواهیم,O
,کرد,O
,.,O
Sentence: 9103,پارلمان,B_ORG
,ونزوئلا,I_ORG
,قانون,O
,عفو,O
,زندانیان,O
,سیاسی,O
,را,O
,تصویب,O
,کرد,O
Sentence: 9104,تهران,B_LOC
,-,O
,ایرنا,B_ORG
,-,O
,پارلمان,B_ORG
,ونزوئلا,I_ORG
,که,O
,تحت,O
,کنترل,O
,اپوزیسیون,O
,قرار,O
,دارد,O
,،,O
,دیروز,B_DAT
,(,O
,سه شنبه,B_DAT
,),O
,قانون,O
,عفو,O
,زندانیان,O
,سیاسی,O
,را,O
,تصویب,O
,کرد,O
,.,O
Sentence: 9105,به,O
,گزارش,O
,خبرگزاری,B_ORG
,فرانسه,I_ORG
,از,O
,کاراکاس,B_LOC
,،,O
,تصویب,O
,این,O
,قانون,O
,،,O
,تنش,O
,سیاسی,O
,با,O
,«,O
,نیکلاس,B_PER
,مادورو,I_PER
,»,O
,رئیس,O
,جمهوری,O
,این,O
,کشور,O
,را,O
,برانگیخت,O
,.,O
Sentence: 9106,«,O
,هنری,B_PER
,راموس,I_PER
,آلوپ,I_PER
,»,O
,رئیس,O
,مجلس,B_ORG
,ملی,I_ORG
,ونزوئلا,I_ORG
,گفت,O
,این,O
,قانون,O
,پس,O
,از,O
,دو,O
,دور,O
,بحث,O
,در,O
,پارلمان,O
,به,O
,تصویب,O
,رسید,O
,.,O
Sentence: 9107,تصویب,O
,این,O
,قانون,O
,با,O
,وجود,O
,ابراز,O
,ناخرسندی,O
,قانونگذاران,O
,جناح,O
,اقلیت,O
,از,O
,حزب,B_ORG
,سوسیالیست,I_ORG
,وابسته,O
,به,O
,رئیس,O
,جمهوری,O
,صورت,O
,گرفت,O
,و,O
,آلوپ,B_PER
,پس,O
,از,O
,تصویب,O
,آن,O
,فریاد,O
,«,O
,آزادی,O
,»,O
,سر,O
,داد,O
,.,O
Sentence: 9108,«,O
,دلسا,B_PER
,سولارزانو,I_PER
,»,O
,از,O
,حامیان,O
,این,O
,قانون,O
,گفت,O
,:,O
,هدف,O
,از,O
,این,O
,مصوبه,O
,،,O
,ایجاد,O
,شالوده ای,O
,برای,O
,آشتی,O
,ملی,O
,است,O
,.,O
Sentence: 9109,وی,O
,توضیح,O
,داد,O
,که,O
,این,O
,قانون,O
,آزادی,O
,حدود,O
,76,O
,زندانی,O
,سیاسی,O
,و,O
,صدها,O
,نفر,O
,از,O
,افراد,O
,«,O
,تحت,O
,پیگرد,O
,و,O
,تبعیدی,O
,»,O
,به,O
,جرم,O
,مخالفت,O
,با,O
,دولت,O
,چپ,O
,گرا,O
,را,O
,هدف,O
,قرار,O
,می دهد,O
,که,O
,در,O
,17,B_DAT
,سال,I_DAT
,پیش,I_DAT
,زمام,O
,قدرت,O
,را,O
,در,O
,اختیار,O
,داشته,O
,است,O
,.,O
Sentence: 9110,مادورو,B_PER
,همزمان,O
,با,O
,بررسی,O
,این,O
,قانون,O
,در,O
,پارلمان,O
,،,O
,با,O
,اتخاذ,O
,موضعی,O
,خصمانه,O
,در,O
,نطقی,O
,تلویزیونی,O
,خطاب,O
,به,O
,این,O
,نماینده,O
,گفت,O
,:,O
,«,O
,نمی توانید,O
,مطمئن,O
,باشید,O
,که,O
,چنین,O
,طرحی,O
,تصویب,O
,شود,O
,و,O
,صرف نظر,O
,از,O
,تلاش هایتان,O
,،,O
,قوانینی,O
,که,O
,به,O
,نفع,O
,تروریست ها,O
,و,O
,جانیان,O
,است,O
,به,O
,تصویب,O
,نخواهند,O
,رسید,O
,.»,O
,کارشناسان,O
,حقوقی,O
,می گویند,O
,مخالفان,O
,دولت,O
,برای,O
,اجرایی,O
,شدن,O
,چنین,O
,قانونی,O
,با,O
,جدالی,O
,دشوار,O
,مواجه,O
,هستند,O
,چرا که,O
,دولت,O
,می تواند,O
,آن,O
,را,O
,به,O
,دیوان,B_ORG
,عالی,I_ORG
,ارجاع,O
,دهد,O
,که,O
,به,O
,ادعای,O
,منتقدان,O
,اعضایش,O
,را,O
,حامیان,O
,رئیس,O
,جمهور,O
,تشکیل,O
,می دهد,O
,.,O
Sentence: 9111,بحث,O
,قانون,O
,عفو,O
,،,O
,دو,O
,سال,O
,پس,O
,از,O
,بازداشت,O
,«,O
,لئوپولدو,B_PER
,لوپز,I_PER
,»,O
,رهبر,O
,مخالفان,O
,ونزوئلا,B_LOC
,مطرح,O
,شده,O
,است,O
,.,O
Sentence: 9112,لوپز,B_PER
,سپتامبر,B_DAT
,(,I_DAT
,شهریور,I_DAT
,),I_DAT
,گذشته,I_DAT
,به,O
,اتهام,O
,تحریک,O
,به,O
,اقدامات,O
,خشونت آمیز,O
,علیه,O
,دولت,O
,در,O
,جریان,O
,تظاهرات,O
,سال,B_DAT
,2014,I_DAT
,که,O
,به,O
,کشته,O
,شدن,O
,43,O
,تن,O
,منجر,O
,شد,O
,،,O
,به,O
,14,O
,سال,O
,حبس,O
,محکوم,O
,شد,O
,.,O
Sentence: 9113,اپوزیسیون,B_ORG
,ونزوئلا,I_ORG
,دسامبر,B_DAT
,(,O
,آذر,B_DAT
,),O
,به,O
,پیروزی,O
,چشمگیری,O
,در,O
,انتخابات,O
,پارلمان,O
,دست,O
,یافت,O
,و,O
,توانست,O
,بر,O
,سلطه,O
,16,O
,ساله,O
,سوسیالیست ها,O
,در,O
,پارلمان,O
,پایان,O
,دهد,O
,.,O
Sentence: 9114,اپوزیسیون,O
,ونزوئلا,B_ORG
,با,O
,اتکا,O
,به,O
,برگزاری,O
,تظاهرات,O
,و,O
,تجمع,O
,امیدوار,O
,است,O
,دولت,O
,به,O
,خواسته هایش,O
,درباره,O
,تغییر,O
,تن,O
,در,O
,دهد,O
,.,O
Sentence: 9115,بحران,O
,اقتصادی,O
,که,O
,برای,O
,مجازات,O
